Season,AQI,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,CO_8hr,PM2.5_AVG,PM10_AVG
late spring & summer,34.625,1.8208333333333335,0.23083333333333333,24.058333333333334,22.791666666666668,21.625,10.791666666666666,6.458333333333333,7.154166666666666,0.7166666666666667,1.3208333333333333,197.625,0.21666666666666667,10.791666666666666,21.5
late spring & summer,40.583333333333336,2.216666666666667,0.25375,28.587500000000002,28.708333333333332,27.291666666666668,13.833333333333334,7.520833333333333,8.695833333333333,1.1791666666666667,1.7041666666666666,226.66666666666666,0.225,12.666666666666666,25.625
late spring & summer,51.375,2.0208333333333335,0.29875,35.833333333333336,34.208333333333336,31.125,17.916666666666668,6.229166666666667,7.104166666666667,0.8958333333333334,1.7874999999999999,209.125,0.2916666666666667,16.375,29.5
late spring & summer,70.04166666666667,1.5583333333333333,0.23750000000000002,32.50833333333333,32.75,38.375,22.875,5.579166666666667,6.3875,0.8125,2.0625,213.875,0.24166666666666667,23.333333333333332,38.625
late spring & summer,58.041666666666664,1.9291666666666665,0.20625000000000002,26.787499999999998,28.291666666666668,30.4375,16.645833333333332,5.233333333333333,6.358333333333333,1.1083333333333334,1.8416666666666666,220.66666666666666,0.20000000000000004,18.416666666666668,32.291666666666664
late spring & summer,46.083333333333336,2.2125,0.21541666666666667,22.854166666666668,22.708333333333332,28.75,15.041666666666666,5.979166666666667,7.408333333333334,1.5,1.5625,243.91666666666666,0.20833333333333334,14.208333333333334,28.125
late spring & summer,62.416666666666664,2.4,0.23208333333333334,27.3625,26.833333333333332,34.25,21.208333333333332,8.329166666666667,9.516666666666667,1.1583333333333334,1.9333333333333333,215.20833333333334,0.23750000000000002,20.083333333333332,33.0
late spring & summer,75.0,1.9291666666666665,0.25708333333333333,25.40416666666667,26.791666666666668,37.416666666666664,24.791666666666668,7.970833333333334,8.933333333333334,0.9291666666666667,1.7833333333333332,197.04166666666666,0.25833333333333336,25.375,38.083333333333336
late spring & summer,64.79166666666667,2.0166666666666666,0.2579166666666667,29.545833333333334,27.708333333333332,33.708333333333336,20.958333333333332,7.625,8.924999999999999,1.3375000000000001,1.8333333333333333,209.375,0.2333333333333333,21.333333333333332,33.875
late spring & summer,71.75,1.8625,0.28583333333333333,36.770833333333336,34.833333333333336,40.291666666666664,25.583333333333332,8.345833333333333,9.125,0.7541666666666668,1.5458333333333334,210.52916666666667,0.2625,23.833333333333332,38.125
late spring & summer,79.70833333333333,1.7645833333333334,0.263125,34.324999999999996,35.5625,38.791666666666664,25.083333333333332,7.71875,8.591666666666667,0.8875000000000001,1.45,232.29166666666666,0.28750000000000003,27.25,40.958333333333336
late spring & summer,62.5,2.6333333333333333,0.29333333333333333,30.441666666666666,33.291666666666664,34.75,19.25,9.254166666666666,10.0,0.8708333333333332,1.5333333333333332,254.33333333333334,0.2875,20.25,36.291666666666664
late spring & summer,56.541666666666664,3.0875,0.31875000000000003,36.483333333333334,32.75,35.020833333333336,18.479166666666668,10.866666666666667,11.608333333333334,0.7708333333333334,1.7083333333333333,231.66666666666666,0.2708333333333333,16.541666666666668,32.25
late spring & summer,85.08333333333333,1.7333333333333334,0.355,44.041666666666664,42.416666666666664,38.958333333333336,25.125,9.458333333333334,10.579166666666667,1.1625,1.6916666666666667,236.45833333333334,0.3666666666666667,24.458333333333332,38.666666666666664
late spring & summer,92.70833333333333,1.3499999999999999,0.34625,47.75,47.9375,41.833333333333336,27.520833333333332,9.535416666666666,9.972916666666666,0.5104166666666666,1.6104166666666666,229.72916666666666,0.3541666666666667,28.166666666666668,42.291666666666664
late spring & summer,108.375,2.4250000000000003,0.4008333333333333,54.645833333333336,54.041666666666664,50.416666666666664,31.708333333333332,11.512500000000001,12.708333333333334,1.2125000000000001,1.575,241.125,0.39999999999999997,30.958333333333332,48.5
late spring & summer,112.16666666666667,1.9666666666666668,0.3525,51.666666666666664,51.916666666666664,55.125,35.791666666666664,10.770833333333334,12.0,1.3,1.7000000000000002,204.70833333333334,0.3875,37.041666666666664,57.208333333333336
late spring & summer,93.25,2.3541666666666665,0.3283333333333333,51.333333333333336,50.041666666666664,37.625,24.875,7.791666666666667,8.533333333333333,0.7708333333333334,1.4208333333333334,193.25,0.32083333333333336,25.041666666666668,38.875
late spring & summer,83.91666666666667,3.8125,0.40041666666666664,47.25,47.125,45.375,30.291666666666668,8.329166666666667,9.033333333333333,0.8375,1.3833333333333335,208.45833333333334,0.375,26.708333333333332,40.625
late spring & summer,137.91666666666666,3.5104166666666665,0.45812499999999995,51.958333333333336,53.208333333333336,63.729166666666664,45.270833333333336,10.320833333333333,11.275,0.8666666666666667,1.7208333333333332,206.9416666666667,0.5,47.0,65.875
late spring & summer,98.04166666666667,3.189583333333333,0.3927083333333334,41.82083333333333,43.166666666666664,49.583333333333336,34.5,9.552083333333334,10.620833333333334,1.0395833333333333,1.7625,232.20833333333334,0.3625,34.458333333333336,49.125
late spring & summer,104.5,2.970833333333333,0.3516666666666666,33.49583333333333,35.166666666666664,47.208333333333336,33.708333333333336,8.945833333333333,9.970833333333333,1.0541666666666667,1.9541666666666666,201.08333333333334,0.3833333333333333,37.0,50.875
late spring & summer,66.95833333333333,2.7708333333333335,0.28833333333333333,29.84583333333333,30.125,36.125,23.5,8.429166666666667,9.887500000000001,1.5166666666666666,1.4041666666666668,232.375,0.28750000000000003,22.041666666666668,34.875
late spring & summer,77.66666666666667,1.7874999999999999,0.2733333333333334,31.9375,30.416666666666668,37.041666666666664,26.541666666666668,8.133333333333333,9.491666666666667,1.3875000000000002,1.5208333333333333,231.91666666666666,0.3,26.458333333333332,37.291666666666664
late spring & summer,79.75,2.2208333333333337,0.24958333333333335,30.65416666666667,30.75,37.791666666666664,26.875,8.941666666666666,10.183333333333334,1.1854166666666666,1.4083333333333332,247.20833333333334,0.23750000000000002,27.333333333333332,37.375
late spring & summer,78.66666666666667,1.9875,0.26375,34.32083333333333,34.791666666666664,38.625,25.541666666666668,8.622916666666667,9.766666666666667,1.15625,1.8166666666666667,258.7083333333333,0.2875,26.791666666666668,40.166666666666664
late spring & summer,75.20833333333333,2.1375,0.2579166666666667,35.391666666666666,34.791666666666664,36.208333333333336,24.458333333333332,9.1,10.229166666666666,1.05,1.5333333333333332,213.65416666666667,0.26666666666666666,25.375,37.333333333333336
late spring & summer,58.916666666666664,2.2291666666666665,0.29250000000000004,35.97083333333333,35.458333333333336,33.604166666666664,21.166666666666668,8.845833333333333,9.841666666666667,0.9458333333333333,1.4749999999999999,228.875,0.25833333333333336,18.875,30.125
Autumn,79.16666666666667,1.3583333333333334,0.29916666666666664,42.458333333333336,40.416666666666664,39.208333333333336,26.541666666666668,7.679166666666667,8.270833333333334,0.5958333333333333,1.6749999999999998,190.41666666666666,0.3,26.333333333333332,39.5
Autumn,89.95833333333333,2.091666666666667,0.34874999999999995,39.708333333333336,41.708333333333336,43.5,30.625,8.879166666666666,9.779166666666667,0.8791666666666668,1.5791666666666666,228.75,0.3416666666666666,31.5,43.75
Autumn,90.08333333333333,1.8833333333333335,0.3204166666666667,41.958333333333336,41.333333333333336,46.833333333333336,32.166666666666664,8.354166666666666,9.058333333333334,0.6875,1.55,204.375,0.32916666666666666,31.291666666666668,45.541666666666664
Autumn,91.54166666666667,2.5541666666666667,0.4216666666666667,14.358333333333334,19.416666666666668,44.625,29.875,10.283333333333333,12.2125,1.9333333333333333,1.0666666666666667,156.54166666666666,0.3958333333333333,31.833333333333332,46.583333333333336
Autumn,71.5,2.0083333333333333,0.38958333333333334,30.004166666666666,24.416666666666668,45.958333333333336,26.208333333333332,9.545833333333333,13.116666666666667,3.529166666666667,1.3541666666666667,233.125,0.3875,23.75,43.083333333333336
Autumn,92.45833333333333,1.7166666666666668,0.345625,45.416666666666664,43.25,49.708333333333336,31.9375,9.583333333333334,10.581249999999999,0.9833333333333334,1.7041666666666666,222.125,0.34375,30.833333333333332,47.770833333333336
Autumn,100.08333333333333,1.1833333333333333,0.35125,44.875,46.708333333333336,53.0,33.833333333333336,8.541666666666666,9.025,0.5750000000000001,1.7208333333333332,187.0,0.3666666666666667,35.166666666666664,54.125
Autumn,57.833333333333336,1.1916666666666667,0.2575,17.929166666666667,22.291666666666668,27.708333333333332,14.25,9.120833333333334,11.166666666666666,2.0124999999999997,2.1750000000000003,178.29166666666666,0.2833333333333333,19.208333333333332,34.625
Autumn,57.75,1.9875,0.3408333333333333,29.941666666666666,26.958333333333332,37.5,22.208333333333332,11.545833333333334,12.308333333333332,0.8583333333333334,1.5666666666666667,240.41666666666666,0.3083333333333333,18.916666666666668,32.916666666666664
Autumn,75.41666666666667,2.3874999999999997,0.39916666666666667,32.71666666666667,31.333333333333332,43.25,26.916666666666668,11.008333333333333,12.25,1.0833333333333333,1.3875,241.375,0.37916666666666665,25.333333333333332,41.5
Autumn,109.25,2.254166666666667,0.43124999999999997,45.84166666666667,44.666666666666664,58.270833333333336,39.104166666666664,12.445833333333333,14.083333333333334,1.6041666666666667,1.6041666666666667,242.20833333333334,0.4458333333333333,37.791666666666664,56.541666666666664
Autumn,81.91666666666667,2.566666666666667,0.38208333333333333,20.970833333333335,27.375,37.291666666666664,22.333333333333332,11.970833333333333,14.6,2.65,1.075,192.83333333333334,0.3958333333333333,28.083333333333332,43.708333333333336
Autumn,48.166666666666664,1.5999999999999999,0.34708333333333335,14.325000000000001,13.541666666666666,30.041666666666668,15.458333333333334,13.229166666666666,16.633333333333333,3.3375,1.2416666666666667,206.5,0.3625,15.041666666666666,30.125
Autumn,33.041666666666664,2.15,0.29083333333333333,8.308333333333334,9.375,15.791666666666666,9.125,9.729166666666666,13.354166666666666,3.6208333333333336,1.0250000000000001,179.95833333333334,0.2916666666666667,10.291666666666666,17.416666666666668
Autumn,21.285714285714285,2.2142857142857144,0.2947619047619048,5.1,5.238095238095238,14.476190476190476,6.857142857142857,11.19047619047619,15.876190476190475,4.585714285714285,0.6285714285714287,189.8095238095238,0.2857142857142857,6.571428571428571,14.047619047619047
Autumn,33.916666666666664,1.5041666666666667,0.27291666666666664,23.958333333333332,19.958333333333332,28.416666666666668,12.416666666666666,8.754166666666666,11.058333333333332,2.3000000000000003,1.5083333333333335,228.44583333333333,0.2625,10.708333333333334,24.708333333333332
Autumn,48.041666666666664,1.6458333333333333,0.26208333333333333,30.120833333333334,29.458333333333332,30.916666666666668,14.875,7.954166666666667,8.875,0.8500000000000001,1.7041666666666666,208.04166666666666,0.2541666666666667,15.041666666666666,31.583333333333332
Autumn,46.416666666666664,1.4708333333333332,0.22583333333333333,33.166666666666664,32.708333333333336,28.75,13.8125,7.891666666666667,8.44375,0.5958333333333333,2.066666666666667,211.58333333333334,0.24583333333333335,14.416666666666666,29.791666666666668
Autumn,48.833333333333336,1.8708333333333333,0.2520833333333333,29.854166666666668,29.604166666666668,31.020833333333332,15.020833333333334,9.19375,9.7875,0.6354166666666666,1.6666666666666667,252.4958333333333,0.24166666666666667,15.083333333333334,30.666666666666668
Autumn,50.708333333333336,1.5416666666666667,0.24458333333333335,30.5625,29.625,28.958333333333332,15.375,7.7375,8.560416666666667,0.9354166666666667,2.0208333333333335,210.25,0.24583333333333335,15.791666666666666,29.208333333333332
Autumn,50.083333333333336,1.8375000000000001,0.2714583333333333,28.416666666666668,27.833333333333332,32.333333333333336,16.875,7.941666666666666,8.616666666666667,0.6708333333333334,1.6166666666666665,262.4583333333333,0.25833333333333336,15.583333333333334,30.708333333333332
Autumn,72.625,1.9625000000000001,0.29541666666666666,42.833333333333336,42.875,44.958333333333336,25.0,7.820833333333333,8.166666666666666,0.3541666666666667,1.8208333333333335,281.0833333333333,0.2541666666666667,24.333333333333332,44.25
Autumn,82.21739130434783,2.373913043478261,0.4373913043478261,37.78260869565217,38.91304347826087,48.34782608695652,29.91304347826087,12.265217391304349,13.269565217391303,1.0782608695652174,1.4869565217391305,244.30434782608697,0.43478260869565216,28.043478260869566,46.17391304347826
Autumn,103.16666666666667,2.1166666666666667,0.4058333333333333,38.15416666666667,37.958333333333336,54.125,34.75,12.045833333333334,13.191666666666668,1.1125,1.3875,268.6666666666667,0.42500000000000004,36.333333333333336,56.041666666666664
Autumn,80.83333333333333,1.9916666666666665,0.38666666666666666,38.99583333333333,39.0,44.375,25.916666666666668,13.9125,15.145833333333334,1.2750000000000001,1.4083333333333332,259.25,0.37916666666666665,26.041666666666668,44.0
Autumn,84.375,1.8833333333333335,0.3641666666666667,40.391666666666666,39.833333333333336,44.791666666666664,26.708333333333332,12.591666666666667,13.375,0.8375,1.4749999999999999,243.58333333333334,0.3875,27.125,45.25
Autumn,79.625,3.0749999999999997,0.360625,33.40833333333333,33.5,45.458333333333336,26.875,12.647916666666667,14.435416666666667,1.8666666666666665,1.4541666666666666,276.9583333333333,0.3666666666666667,27.25,45.875
Autumn,76.20833333333333,1.7041666666666666,0.3566666666666667,30.925,32.791666666666664,48.166666666666664,26.916666666666668,11.954166666666666,13.200000000000001,1.1583333333333334,1.4541666666666666,244.75,0.33749999999999997,25.916666666666668,47.791666666666664
Autumn,78.66666666666667,1.7958333333333334,0.33958333333333335,27.95,26.375,40.708333333333336,25.875,11.025,12.854166666666666,1.8083333333333333,1.2708333333333333,246.39583333333334,0.35000000000000003,26.75,41.083333333333336
Autumn,69.33333333333333,2.3541666666666665,0.33208333333333334,30.983333333333334,32.333333333333336,41.770833333333336,22.25,12.674999999999999,14.154166666666667,1.5583333333333333,1.4500000000000002,257.0833333333333,0.325,23.083333333333332,41.833333333333336
Autumn,73.5,2.5541666666666667,0.35125,37.50416666666667,34.333333333333336,53.333333333333336,24.375,12.758333333333333,14.141666666666666,1.4625000000000001,1.1833333333333333,258.7083333333333,0.33749999999999997,23.541666666666668,50.875
Autumn,75.16666666666667,1.7333333333333334,0.33666666666666667,47.666666666666664,47.166666666666664,46.75,25.125,10.904166666666667,11.345833333333333,0.5458333333333333,1.6333333333333335,197.66666666666666,0.30833333333333335,23.75,47.0
Autumn,84.125,2.4583333333333335,0.4091666666666667,28.0625,31.625,47.25,27.270833333333332,14.575000000000001,16.370833333333334,1.8270833333333334,0.85,262.625,0.4083333333333334,29.041666666666668,49.583333333333336
Autumn,67.91666666666667,2.3375,0.3558333333333334,18.404166666666665,19.875,34.75,20.25,11.929166666666667,13.766666666666666,1.7791666666666668,1.075,221.20833333333334,0.3833333333333333,22.458333333333332,37.833333333333336
Autumn,39.333333333333336,1.7666666666666666,0.31875000000000003,19.4375,17.0,26.666666666666668,12.791666666666666,9.958333333333334,13.220833333333333,3.2624999999999997,1.1541666666666666,247.29166666666666,0.29583333333333334,12.291666666666666,25.416666666666668
Autumn,63.916666666666664,1.2833333333333334,0.42416666666666664,25.55,25.791666666666668,38.666666666666664,22.458333333333332,11.5625,12.924999999999999,1.2416666666666667,1.1416666666666666,258.7083333333333,0.41250000000000003,20.791666666666668,36.833333333333336
Autumn,83.33333333333333,2.441666666666667,0.44875,17.020833333333332,18.833333333333332,45.208333333333336,29.083333333333332,14.483333333333334,16.974999999999998,2.4166666666666665,0.8416666666666667,259.75,0.43333333333333335,28.708333333333332,45.166666666666664
Autumn,73.79166666666667,2.066666666666667,0.36625,24.97083333333333,22.25,42.791666666666664,25.3125,9.904166666666667,12.65,2.620833333333333,1.3,252.5,0.4041666666666666,24.708333333333332,40.75
Autumn,89.79166666666667,1.7291666666666667,0.32625,32.041666666666664,32.75,46.458333333333336,29.708333333333332,11.0375,12.033333333333333,1.0,1.45,253.20833333333334,0.325,31.291666666666668,49.125
Autumn,84.0,1.9708333333333332,0.3566666666666667,35.045833333333334,31.5625,49.708333333333336,32.083333333333336,11.095833333333333,12.012500000000001,0.9791666666666666,1.5958333333333332,244.375,0.3416666666666666,28.8125,44.583333333333336
Autumn,128.875,2.404166666666667,0.45999999999999996,42.083333333333336,41.0,74.95833333333333,46.791666666666664,11.5625,12.545833333333334,0.9958333333333332,1.6791666666666665,251.66666666666666,0.45416666666666666,46.208333333333336,72.91666666666667
Autumn,109.83333333333333,1.7916666666666667,0.3841666666666667,22.28333333333333,27.875,55.0,34.208333333333336,9.950000000000001,11.004166666666668,1.0791666666666666,1.0083333333333333,237.25,0.41250000000000003,38.916666666666664,63.833333333333336
Autumn,28.695652173913043,2.008695652173913,0.28,10.76086956521739,11.695652173913043,15.043478260869565,7.0,9.1,12.021739130434783,2.8130434782608695,0.7608695652173914,207.7826086956522,0.2782608695652174,8.956521739130435,16.304347826086957
Autumn,29.17391304347826,1.4391304347826088,0.31,12.02608695652174,11.434782608695652,22.73913043478261,10.434782608695652,5.782608695652174,9.630434782608695,3.895652173913043,1.1130434782608696,211.43478260869566,0.30434782608695654,9.043478260869565,21.304347826086957
Autumn,51.333333333333336,1.9291666666666665,0.4091666666666667,18.145833333333332,17.333333333333332,35.5,17.833333333333332,9.354166666666666,12.450000000000001,3.170833333333333,1.0041666666666667,238.25,0.3875,16.208333333333332,33.541666666666664
Autumn,75.33333333333333,2.060416666666667,0.39291666666666664,21.145833333333332,20.541666666666668,43.4375,26.625,10.393749999999999,12.008333333333333,1.6187500000000001,1.3333333333333333,225.20833333333334,0.39999999999999997,25.375,42.458333333333336
Autumn,76.70833333333333,1.6041666666666667,0.41958333333333336,30.787499999999998,26.625,44.666666666666664,26.25,10.825000000000001,14.575000000000001,3.725,1.1208333333333333,264.0833333333333,0.4291666666666667,26.041666666666668,43.375
Autumn,88.20833333333333,1.6833333333333333,0.35083333333333333,30.724999999999998,33.0,48.041666666666664,31.708333333333332,11.012500000000001,12.954166666666666,1.9124999999999999,1.3166666666666667,196.2541666666667,0.3541666666666667,30.541666666666668,47.833333333333336
Autumn,87.04166666666667,1.5374999999999999,0.32625,28.125,27.958333333333332,41.291666666666664,26.166666666666668,10.316666666666666,11.362499999999999,1.1291666666666667,1.6020833333333335,267.0416666666667,0.3416666666666666,30.125,45.5
Autumn,57.541666666666664,2.1125000000000003,0.33958333333333335,25.083333333333332,25.541666666666668,34.875,18.916666666666668,9.291666666666666,10.2125,0.9166666666666666,1.1708333333333334,271.2916666666667,0.32916666666666666,18.5,33.708333333333336
Autumn,61.458333333333336,1.9875,0.30541666666666667,28.375,29.291666666666668,32.291666666666664,19.708333333333332,8.420833333333333,9.316666666666666,1.0625,1.3833333333333335,243.75,0.30416666666666664,19.791666666666668,32.875
Autumn,81.3913043478261,2.891304347826087,0.44173913043478263,28.213043478260868,26.26086956521739,46.45652173913044,29.152173913043477,14.878260869565217,17.495652173913044,2.4304347826086956,1.2913043478260868,247.30434782608697,0.41304347826086957,27.782608695652176,44.47826086956522
Autumn,80.79166666666667,1.6958333333333335,0.3720833333333333,28.666666666666668,27.791666666666668,41.333333333333336,25.75,10.916666666666666,11.733333333333334,0.7125,1.5458333333333334,243.41666666666666,0.39166666666666666,27.583333333333332,44.208333333333336
Autumn,74.5,1.8791666666666667,0.45375000000000004,29.099999999999998,28.291666666666668,42.416666666666664,26.791666666666668,10.866666666666667,11.841666666666667,0.9500000000000001,1.8333333333333333,262.125,0.43333333333333335,25.166666666666668,40.125
Autumn,87.3913043478261,2.256521739130435,0.4926086956521739,23.73913043478261,26.565217391304348,45.95652173913044,29.304347826086957,13.369565217391305,14.860869565217392,1.3978260869565218,1.1079710144927537,259.8478260869565,0.4978260869565217,30.347826086956523,46.82608695652174
Autumn,66.21739130434783,1.4391304347826088,0.3713043478260869,19.47826086956522,22.82608695652174,33.17391304347826,20.565217391304348,13.069565217391306,14.08695652173913,1.4152173913043478,1.3528985507246376,269.95652173913044,0.3717391304347826,21.67391304347826,35.58695652173913
Autumn,54.807291666666664,1.9166666666666667,0.3329166666666667,26.258333333333336,15.973958333333334,30.875,21.75,9.154166666666667,12.319270833333334,0.5651041666666666,0.6322916666666666,185.58333333333334,0.4000000000000001,17.203125,29.71875
Autumn,55.796875,2.1083333333333334,0.34208333333333335,28.954166666666666,20.296875,31.458333333333332,20.208333333333332,10.741666666666667,12.918229166666668,2.574479166666667,1.1635416666666667,245.02083333333334,0.34375,17.692708333333332,29.84375
Autumn,81.91666666666667,2.125,0.43041666666666667,34.00833333333333,33.416666666666664,50.708333333333336,30.875,14.683333333333332,16.154166666666665,1.4416666666666667,1.1708333333333334,237.54583333333335,0.41250000000000003,27.625,45.0
Autumn,108.41666666666667,1.9124999999999999,0.44625000000000004,31.025000000000002,29.875,62.25,41.333333333333336,12.004166666666668,14.183333333333332,2.1875,1.3875000000000002,249.08333333333334,0.4708333333333334,39.041666666666664,60.458333333333336
Autumn,96.29166666666667,2.025,0.3641666666666667,31.2,33.208333333333336,46.25,29.541666666666668,11.195833333333333,13.320833333333333,2.125,1.5166666666666666,230.79166666666666,0.37916666666666665,33.791666666666664,51.25
Winter,73.77083333333333,1.7750000000000001,0.365,25.645833333333332,26.083333333333332,37.145833333333336,22.583333333333332,13.114583333333334,14.55625,1.4729166666666667,1.3083333333333333,254.125,0.35833333333333334,24.958333333333332,39.833333333333336
Winter,67.25,1.45,0.45083333333333336,24.691666666666666,24.958333333333332,36.958333333333336,23.291666666666668,14.145833333333334,16.145833333333332,2.025,1.1791666666666667,277.6666666666667,0.44166666666666665,22.333333333333332,36.041666666666664
Winter,85.29166666666667,1.7,0.4291666666666667,22.25,21.875,41.25,29.041666666666668,13.725,15.85,2.0541666666666667,1.0833333333333333,278.9166666666667,0.4583333333333333,29.416666666666668,42.125
Winter,62.916666666666664,2.4,0.35833333333333334,24.0125,24.291666666666668,34.666666666666664,20.0,12.475,13.983333333333334,1.5333333333333332,1.4375,248.66666666666666,0.35833333333333334,20.5,34.291666666666664
Winter,73.0,1.4291666666666665,0.35791666666666666,24.679166666666664,24.458333333333332,47.375,25.75,11.720833333333333,12.754166666666668,0.9916666666666667,1.3958333333333333,233.79166666666666,0.33749999999999997,24.541666666666668,44.833333333333336
Winter,82.25,2.529166666666667,0.43250000000000005,19.158333333333335,19.333333333333332,43.916666666666664,27.5,14.058333333333332,16.216666666666665,2.2583333333333333,1.0770833333333334,237.9375,0.43333333333333335,28.291666666666668,46.458333333333336
Winter,49.916666666666664,1.5333333333333332,0.28791666666666665,24.083333333333332,24.291666666666668,21.166666666666668,13.791666666666666,9.9,11.416666666666666,1.4458333333333335,1.2083333333333333,242.08333333333334,0.30416666666666664,15.916666666666666,24.333333333333332
Winter,41.95652173913044,1.8652173913043477,0.3456521739130435,20.26086956521739,21.391304347826086,26.26086956521739,17.130434782608695,8.969565217391304,9.817391304347826,0.8652173913043477,1.3869565217391304,275.4347826086956,0.32608695652173914,13.521739130434783,20.82608695652174
Winter,81.33333333333333,2.1625,0.4295833333333334,15.979166666666666,16.583333333333332,31.958333333333332,25.5,10.891666666666666,13.049999999999999,2.1458333333333335,0.85,214.58333333333334,0.4375,27.833333333333332,35.125
Winter,46.291666666666664,1.5999999999999999,0.4066666666666667,21.275000000000002,20.875,27.25,14.791666666666666,12.258333333333333,14.466666666666667,2.0541666666666667,1.2166666666666666,215.375,0.39166666666666666,14.666666666666666,25.916666666666668
Winter,59.166666666666664,2.75,0.505,21.629166666666666,20.291666666666668,35.0625,19.854166666666668,16.766666666666666,20.333333333333332,3.6791666666666667,1.2416666666666667,234.08333333333334,0.5,19.083333333333332,33.708333333333336
Winter,73.3913043478261,2.282608695652174,0.4747826086956522,14.417391304347827,15.043478260869565,34.08695652173913,22.956521739130434,15.995652173913042,18.695652173913043,2.743478260869565,0.7999999999999999,191.04347826086956,0.5043478260869565,24.73913043478261,37.95652173913044
Winter,41.083333333333336,1.4333333333333333,0.36791666666666667,14.066666666666668,13.458333333333334,22.208333333333332,12.25,11.620833333333332,14.637500000000001,2.9166666666666665,1.0958333333333334,216.54166666666666,0.3666666666666667,12.708333333333334,21.666666666666668
Winter,75.875,1.9749999999999999,0.51,28.070833333333336,26.166666666666668,46.166666666666664,30.541666666666668,16.875,19.3875,2.658333333333333,1.2541666666666667,204.70833333333334,0.46249999999999997,25.416666666666668,39.458333333333336
Winter,128.95652173913044,1.7347826086956522,0.5760869565217391,23.417391304347827,26.52173913043478,68.34782608695652,50.43478260869565,17.082608695652173,19.747826086956522,2.752173913043478,1.1043478260869564,231.1304347826087,0.5782608695652174,47.82608695652174,66.0
Winter,101.58333333333333,0.8416666666666667,0.36166666666666664,20.129166666666666,19.333333333333332,38.708333333333336,28.916666666666668,10.504166666666666,12.258333333333333,1.75,1.5250000000000001,218.04166666666666,0.42083333333333334,36.708333333333336,48.416666666666664
Winter,44.0,1.5250000000000001,0.38083333333333336,16.083333333333332,16.791666666666668,22.125,14.208333333333334,7.3999999999999995,8.533333333333333,1.075,1.3375000000000001,297.125,0.37083333333333335,13.791666666666666,20.958333333333332
Winter,58.291666666666664,2.589583333333333,0.4566666666666667,18.025000000000002,18.5,31.458333333333332,18.3125,12.070833333333333,14.025,1.8708333333333333,0.9208333333333334,263.875,0.44166666666666665,18.458333333333332,30.916666666666668
Winter,59.291666666666664,1.3458333333333332,0.3754166666666667,12.25,12.541666666666666,28.166666666666668,18.625,13.591666666666667,15.025,1.5208333333333333,1.0041666666666667,275.7083333333333,0.3958333333333333,18.958333333333332,27.666666666666668
Winter,61.375,2.191666666666667,0.39666666666666667,24.75,22.375,35.583333333333336,19.875,12.0625,14.620833333333332,2.5416666666666665,1.3833333333333335,277.125,0.42500000000000004,19.833333333333332,35.166666666666664
Winter,60.458333333333336,2.8333333333333335,0.37333333333333335,27.21666666666667,27.583333333333332,38.479166666666664,21.666666666666668,14.129166666666668,16.520833333333332,2.3625000000000003,1.2708333333333333,268.75,0.35000000000000003,19.458333333333332,36.583333333333336
Winter,99.875,2.6458333333333335,0.49041666666666667,27.474999999999998,27.083333333333332,52.916666666666664,36.333333333333336,17.395833333333332,20.133333333333333,2.8166666666666664,0.8791666666666668,243.26666666666665,0.4666666666666666,35.166666666666664,51.291666666666664
Winter,110.0,1.7041666666666666,0.45708333333333334,28.954166666666666,28.458333333333332,58.125,41.041666666666664,15.325000000000001,18.020833333333332,2.725,1.0833333333333333,243.91666666666666,0.47500000000000003,39.041666666666664,55.416666666666664
Winter,107.5,1.5875000000000001,0.43291666666666667,28.679166666666664,29.166666666666668,46.541666666666664,33.833333333333336,12.795833333333334,14.25,1.5333333333333332,1.2833333333333334,219.45833333333334,0.4375,37.958333333333336,52.208333333333336
Winter,85.58333333333333,2.3041666666666667,0.47833333333333333,31.191666666666666,29.875,46.583333333333336,32.041666666666664,15.85,17.291666666666668,1.45,1.2666666666666666,254.79166666666666,0.45,29.458333333333332,42.541666666666664
Winter,144.875,3.4791666666666665,0.6764583333333333,34.333333333333336,34.5,79.375,56.25,20.4375,22.25,1.7874999999999999,1.2041666666666668,276.125,0.6625,53.625,77.20833333333333
Winter,143.125,1.9041666666666668,0.5504166666666667,39.637499999999996,35.916666666666664,76.16666666666667,55.666666666666664,14.266666666666666,15.979166666666666,1.825,1.1500000000000001,247.625,0.5875,54.75,75.83333333333333
Winter,144.58333333333334,3.1208333333333336,0.45166666666666666,38.833333333333336,39.208333333333336,78.95833333333333,59.333333333333336,14.75,16.245833333333334,1.4416666666666667,1.3499999999999999,224.08333333333334,0.4791666666666667,58.958333333333336,78.20833333333333
Winter,80.33333333333333,2.0708333333333333,0.32083333333333336,33.62083333333333,38.5,32.125,20.75,11.608333333333334,12.891666666666666,1.3916666666666666,1.3916666666666666,235.74166666666667,0.32083333333333336,27.833333333333332,39.625
Winter,82.45833333333333,1.9041666666666668,0.40375,26.320833333333336,24.333333333333332,51.416666666666664,30.375,14.733333333333334,17.337500000000002,2.775,1.4333333333333333,227.54166666666666,0.4083333333333334,28.25,48.958333333333336
